edge_id,avg_speed,avg_pace,pace_group,pace_color,time,dist,elev_gain,uphill_perc,uphill_perc_group,uphill_perc_color,geometry
1181,0.87,27.59,From 15 to 30 min/km,#f768a1,4.1,0.15,1.5,1.0,Less than 7.5%,#f1eef6,"LINESTRING (2.386872 41.844513, 2.386867 41.844467, 2.38682 41.84443, 2.3868 41.844379, 2.386745 41.844353, 2.386684 41.844352, 2.386741 41.844371, 2.386797 41.844395, 2.386843 41.844426, 2.386902 41.84445, 2.386966 41.844463, 2.387027 41.844492, 2.387082 41.844522, 2.387147 41.84452, 2.387213 41.844516, 2.387266 41.844485, 2.387325 41.844473, 2.387387 41.844469, 2.387442 41.8445, 2.38751 41.844512, 2.387583 41.84451, 2.387638 41.844531, 2.387701 41.844532, 2.387768 41.844533, 2.387805 41.844489, 2.387836 41.844443, 2.387864 41.844398, 2.387911 41.844369, 2.387969 41.844348)"
1180,0.89,22.65,From 15 to 30 min/km,#f768a1,0.72,0.04,0.4,1.0,Less than 7.5%,#f1eef6,"LINESTRING (2.387969 41.844348, 2.388033 41.844354, 2.388092 41.844377, 2.388141 41.844412, 2.388186 41.844442, 2.388232 41.844473, 2.388269 41.84451)"
1191,0.99,17.68,From 15 to 30 min/km,#f768a1,0.55,0.03,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.388269 41.84451, 2.388312 41.844543, 2.388359 41.84458, 2.388388 41.84462, 2.388399 41.844665, 2.38841 41.84471, 2.388444 41.844754)"
1209,1.04,16.19,From 15 to 30 min/km,#f768a1,0.73,0.04,3.0,7.5,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.388444 41.844754, 2.388446 41.844806, 2.388452 41.844856, 2.388469 41.8449, 2.388484 41.844948, 2.388507 41.844997, 2.38854 41.845048, 2.388558 41.845099, 2.388598 41.845139)"
1208,1.11,15.94,From 15 to 30 min/km,#f768a1,1.07,0.07,4.0,5.71,Less than 7.5%,#f1eef6,"LINESTRING (2.388598 41.845139, 2.388665 41.845152, 2.388729 41.845125, 2.388776 41.845087, 2.388824 41.845049, 2.388877 41.845027, 2.388934 41.844994, 2.388992 41.844967, 2.389044 41.844941, 2.38909 41.844911, 2.389143 41.844888, 2.389207 41.844862, 2.389243 41.844903)"
2891,0.76,41.08,From 30 to 45 min/km,#fbb4b9,7.47,0.19,11.4,6.0,Less than 7.5%,#f1eef6,"LINESTRING (2.389243 41.844903, 2.389294 41.84493, 2.38935 41.844949, 2.389415 41.844957, 2.389467 41.844983, 2.389523 41.845007, 2.389594 41.844996, 2.389655 41.845013, 2.389721 41.845037, 2.389779 41.845059, 2.38984 41.845083, 2.389895 41.845103, 2.389948 41.845133, 2.390008 41.845159, 2.390064 41.845181, 2.390124 41.845168, 2.390184 41.845183, 2.390248 41.845188, 2.390308 41.845196, 2.390374 41.845199, 2.390436 41.8452, 2.390499 41.845186, 2.390559 41.845171, 2.390619 41.845179, 2.390685 41.845184, 2.390746 41.84518, 2.390812 41.845179, 2.390874 41.845167, 2.390943 41.845182, 2.391001 41.845197, 2.391074 41.845203, 2.391133 41.845213, 2.391205 41.845206, 2.39127 41.845179, 2.391319 41.845207)"
2890,0.67,55.7,More than 45 min/km,#feebe2,28.28,0.2,21.8,10.9,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.391319 41.845207, 2.391357 41.845172, 2.391425 41.845168, 2.391491 41.845182, 2.391546 41.84521, 2.39158 41.845247, 2.39164 41.845249, 2.391706 41.84525, 2.391774 41.845258, 2.391834 41.845268, 2.391906 41.845282, 2.391968 41.845307, 2.392037 41.845313, 2.392103 41.845324, 2.392168 41.845334, 2.392226 41.845356, 2.392298 41.845355, 2.392357 41.845337, 2.392421 41.845332, 2.392481 41.84535, 2.392542 41.845379, 2.39259 41.845411, 2.392645 41.845436, 2.392675 41.845477, 2.392663 41.84553, 2.392666 41.84558, 2.392653 41.845625, 2.392626 41.845668, 2.39259 41.845707, 2.392581 41.845754, 2.392574 41.845802, 2.392565 41.845853, 2.392588 41.845895, 2.392616 41.845942, 2.392636 41.845988, 2.39265 41.846038, 2.392653 41.846084, 2.392708 41.846105)"
636,0.98,23.48,From 15 to 30 min/km,#f768a1,2.92,0.13,6.9,5.31,Less than 7.5%,#f1eef6,"LINESTRING (2.392708 41.846105, 2.392776 41.846078, 2.392823 41.846042, 2.392861 41.846001, 2.392885 41.845952, 2.392937 41.845918, 2.392988 41.845889, 2.393044 41.84587, 2.3931 41.845839, 2.393126 41.845795, 2.393163 41.845745, 2.393207 41.845708, 2.393251 41.84567, 2.393287 41.845629, 2.393314 41.845581, 2.393341 41.845536, 2.39336 41.845484, 2.393388 41.845442, 2.393416 41.845393, 2.393434 41.845349, 2.393443 41.845302, 2.393458 41.845258, 2.393473 41.845207, 2.393493 41.845164)"
629,1.08,17.71,From 15 to 30 min/km,#f768a1,0.95,0.05,6.0,12.0,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.393493 41.845164, 2.393513 41.84512, 2.393549 41.845079, 2.393579 41.845038, 2.39361 41.844999, 2.393621 41.844952, 2.393648 41.8449, 2.393685 41.844856, 2.393735 41.844818, 2.393764 41.844777, 2.393809 41.844746)"
630,1.18,14.26,Less than 15 min/km,#ae017e,0.21,0.01,0.8,8.0,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.393809 41.844746, 2.393847 41.84471, 2.393881 41.844673, 2.39392 41.844623)"
631,1.15,15.37,From 15 to 30 min/km,#f768a1,4.27,0.28,20.4,7.29,Less than 7.5%,#f1eef6,"LINESTRING (2.39392 41.844623, 2.393958 41.844578, 2.393979 41.844529, 2.394012 41.84449, 2.394039 41.844448, 2.394079 41.844398, 2.394114 41.844348, 2.394149 41.8443, 2.394185 41.844256, 2.394216 41.844216, 2.39425 41.844174, 2.394284 41.844135, 2.394319 41.844091, 2.394362 41.844057, 2.394408 41.844018, 2.394412 41.843969, 2.394398 41.843924, 2.394361 41.843876, 2.394302 41.843849, 2.394248 41.843827, 2.394177 41.843805, 2.394116 41.843787, 2.394059 41.843758, 2.394005 41.843726, 2.393952 41.843687, 2.39391 41.843645, 2.393864 41.843609, 2.393828 41.843567, 2.393795 41.843524, 2.393789 41.843471, 2.393767 41.843424, 2.393738 41.843383, 2.39373 41.843332, 2.393738 41.843286, 2.393755 41.843233, 2.393735 41.843181, 2.393714 41.843132, 2.393722 41.843083, 2.393702 41.843036, 2.393668 41.842994, 2.393628 41.842952, 2.393604 41.842905, 2.393639 41.842859, 2.393683 41.842816, 2.393741 41.842785, 2.393785 41.842754, 2.393827 41.842709, 2.393868 41.842666, 2.393921 41.842637, 2.39397 41.842602)"
900,1.32,12.8,Less than 15 min/km,#ae017e,0.28,0.02,1.3,6.5,Less than 7.5%,#f1eef6,"LINESTRING (2.39397 41.842602, 2.394014 41.842564, 2.39405 41.842519, 2.394084 41.842481, 2.394096 41.842425)"
631,0.7,28.18,From 15 to 30 min/km,#f768a1,0.62,0.03,1.0,3.33,Less than 7.5%,#f1eef6,"LINESTRING (2.394096 41.842425, 2.394108 41.842381, 2.394156 41.842351, 2.394194 41.842316, 2.394239 41.842276)"
901,1.14,24.08,From 15 to 30 min/km,#f768a1,3.45,0.14,0.9,0.64,Less than 7.5%,#f1eef6,"LINESTRING (2.394239 41.842276, 2.39428 41.842238, 2.394321 41.8422, 2.394355 41.842151, 2.394389 41.842113, 2.394439 41.84208, 2.3945 41.842051, 2.394564 41.842019, 2.394613 41.841987, 2.394654 41.841943, 2.394702 41.841901, 2.394738 41.841857, 2.394779 41.841822, 2.394795 41.841778, 2.394781 41.841723, 2.394772 41.841666, 2.39475 41.841617, 2.394764 41.841571, 2.394754 41.841515, 2.394728 41.841471, 2.394674 41.841446, 2.394621 41.841422, 2.394562 41.841405, 2.394484 41.841403, 2.394414 41.841396, 2.39435 41.841391)"
897,0.94,19.36,From 15 to 30 min/km,#f768a1,0.63,0.03,0.7,2.33,Less than 7.5%,#f1eef6,"LINESTRING (2.39435 41.841391, 2.394281 41.8414, 2.39422 41.841396, 2.394164 41.841378, 2.39411 41.841347, 2.394055 41.841317, 2.39401 41.841281)"
898,1.02,19.0,From 15 to 30 min/km,#f768a1,8.19,0.43,35.5,8.26,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.39401 41.841281, 2.393985 41.841232, 2.393949 41.841188, 2.393911 41.841151, 2.393865 41.841119, 2.393823 41.841086, 2.393776 41.841054, 2.393733 41.841019, 2.393681 41.840995, 2.393618 41.840963, 2.393562 41.840944, 2.393515 41.840912, 2.393467 41.840878, 2.393406 41.840856, 2.393344 41.840831, 2.393285 41.840811, 2.393229 41.840782, 2.393164 41.840761, 2.393108 41.840728, 2.393054 41.840699, 2.393001 41.84067, 2.392964 41.84063, 2.392967 41.840583, 2.392952 41.840531, 2.392942 41.840484, 2.392945 41.840435, 2.392932 41.840385, 2.392919 41.840338, 2.392908 41.840292, 2.392898 41.840238, 2.392889 41.840184, 2.392881 41.840134, 2.392869 41.840088, 2.392848 41.840039, 2.392838 41.839993, 2.392851 41.839943, 2.392821 41.839902, 2.392799 41.839849, 2.392791 41.839802, 2.392792 41.839749, 2.392782 41.839699, 2.392782 41.839652, 2.392771 41.839605, 2.392746 41.839563, 2.392722 41.839521, 2.392682 41.839479, 2.392692 41.839434, 2.392678 41.839381, 2.392671 41.839334, 2.392664 41.839289, 2.39264 41.839237, 2.392627 41.839192, 2.392599 41.839151, 2.392567 41.839107, 2.392546 41.839059, 2.392534 41.839014, 2.392518 41.838968, 2.392504 41.838924, 2.392484 41.838879, 2.392475 41.838834, 2.392449 41.838788, 2.392424 41.838745, 2.392419 41.838698, 2.392422 41.838651, 2.392394 41.838611, 2.392377 41.83856, 2.392357 41.838512, 2.392371 41.838462, 2.392368 41.838413, 2.392378 41.838365, 2.392384 41.838316, 2.392377 41.838259, 2.392354 41.838217, 2.392342 41.838165, 2.392341 41.838119, 2.392326 41.838073, 2.39235 41.838022, 2.392359 41.83797, 2.392373 41.837922, 2.392445 41.837923)"
1494,0.73,40.55,From 30 to 45 min/km,#fbb4b9,4.48,0.11,7.2,6.55,Less than 7.5%,#f1eef6,"LINESTRING (2.392445 41.837923, 2.392518 41.837908, 2.392577 41.837887, 2.392637 41.837855, 2.392699 41.837838, 2.392748 41.837812, 2.392798 41.837774, 2.392841 41.837742, 2.392892 41.837709, 2.392939 41.837673, 2.392964 41.837627, 2.392999 41.837587, 2.393049 41.837549, 2.393088 41.837514, 2.393141 41.837481, 2.39316 41.837438, 2.393222 41.837438, 2.393157 41.837454, 2.393095 41.837458, 2.393092 41.837409, 2.393087 41.837358)"
1499,0.81,58.74,More than 45 min/km,#feebe2,14.68,0.27,3.6,1.33,Less than 7.5%,#f1eef6,"LINESTRING (2.393087 41.837358, 2.393026 41.837351, 2.392952 41.837352, 2.392977 41.837311, 2.393038 41.837286, 2.393092 41.837258, 2.393125 41.837213, 2.393164 41.837168, 2.393195 41.837127, 2.393218 41.837079, 2.39322 41.837029, 2.393186 41.836987, 2.393219 41.837026, 2.393271 41.837001, 2.393336 41.836985, 2.393406 41.836987, 2.393475 41.837005, 2.393535 41.837012, 2.393465 41.837001, 2.393399 41.836992, 2.393328 41.836981, 2.393267 41.836996, 2.393234 41.837036, 2.393186 41.837004, 2.393153 41.836963, 2.393132 41.836919, 2.393099 41.836872, 2.393117 41.836827, 2.393139 41.83678, 2.39316 41.836737, 2.393194 41.836688, 2.393218 41.836646, 2.393246 41.836603, 2.393267 41.836555, 2.393286 41.836508, 2.393295 41.836461, 2.393309 41.836414, 2.3933 41.836369, 2.393309 41.836318, 2.393311 41.836271, 2.393335 41.836223, 2.39334 41.836177, 2.39338 41.836136, 2.393421 41.836097, 2.39347 41.836062, 2.393522 41.836027, 2.39356 41.835991, 2.39356 41.835944, 2.393521 41.835906, 2.393485 41.835862)"
1498,0.85,21.2,From 15 to 30 min/km,#f768a1,1.15,0.06,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.393485 41.835862, 2.393431 41.835838, 2.39337 41.835815, 2.393312 41.835794, 2.393263 41.835765, 2.393307 41.835726, 2.393361 41.8357, 2.393415 41.835675, 2.393477 41.835661, 2.393539 41.835659, 2.393574 41.835615)"
1496,0.9,24.89,From 15 to 30 min/km,#f768a1,1.25,0.05,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.393574 41.835615, 2.393541 41.835574, 2.393546 41.835529, 2.39361 41.835517, 2.393679 41.835513, 2.393751 41.835521, 2.393809 41.835539, 2.393861 41.835574, 2.393914 41.835609, 2.393965 41.835636)"
1497,0.77,35.76,From 30 to 45 min/km,#fbb4b9,4.9,0.14,9.2,6.57,Less than 7.5%,#f1eef6,"LINESTRING (2.393965 41.835636, 2.394017 41.835609, 2.394065 41.835581, 2.394119 41.835547, 2.394163 41.835507, 2.394194 41.835458, 2.394213 41.835407, 2.394226 41.83536, 2.394229 41.835315, 2.394237 41.835264, 2.394237 41.835218, 2.394228 41.835172, 2.394255 41.835128, 2.394272 41.835085, 2.394254 41.83504, 2.394257 41.83499, 2.394244 41.834943, 2.394228 41.834889, 2.394227 41.834842, 2.394193 41.834804, 2.394152 41.834763, 2.39414 41.834707, 2.394121 41.834661, 2.394136 41.834616, 2.394158 41.834572, 2.394196 41.834524, 2.394242 41.834493)"
1506,0.52,97.59,More than 45 min/km,#feebe2,8.79,0.1,12.9,12.9,From 7.5% to 15%,#bdc9e1,"LINESTRING (2.394242 41.834493, 2.394312 41.834485, 2.394366 41.834516, 2.394421 41.83455, 2.39446 41.834514, 2.394513 41.834489, 2.394489 41.834531, 2.394557 41.834558, 2.394609 41.834583, 2.394679 41.834593, 2.394751 41.834598, 2.394811 41.834605, 2.394872 41.83461, 2.394934 41.834626, 2.394993 41.834638, 2.395054 41.834659, 2.395096 41.834692, 2.395129 41.834733, 2.395165 41.834777)"
1159,1.08,17.68,From 15 to 30 min/km,#f768a1,2.71,0.15,10.6,7.07,Less than 7.5%,#f1eef6,"LINESTRING (2.395165 41.834777, 2.395199 41.83482, 2.395242 41.834861, 2.395293 41.834894, 2.395327 41.834935, 2.395366 41.834974, 2.395402 41.835013, 2.395438 41.835053, 2.395486 41.835093, 2.39553 41.835131, 2.395578 41.835164, 2.395641 41.835177, 2.395705 41.835164, 2.395768 41.83515, 2.395829 41.835132, 2.395895 41.83511, 2.395956 41.835103, 2.396023 41.835097, 2.396078 41.835077, 2.396134 41.835048, 2.39619 41.835026, 2.396263 41.835022, 2.396327 41.835035, 2.396388 41.835062, 2.39643 41.835101, 2.396487 41.835139, 2.396535 41.835168, 2.396577 41.835205, 2.396628 41.83524)"
1160,1.1,19.67,From 15 to 30 min/km,#f768a1,9.49,0.49,25.7,5.24,Less than 7.5%,#f1eef6,"LINESTRING (2.396628 41.83524, 2.396686 41.835275, 2.396743 41.835304, 2.3968 41.835342, 2.396837 41.835384, 2.396883 41.835415, 2.396943 41.835441, 2.397012 41.835448, 2.397082 41.835455, 2.397145 41.835473, 2.39721 41.835487, 2.39728 41.835503, 2.397347 41.835521, 2.397409 41.835543, 2.397455 41.835583, 2.397509 41.835616, 2.39755 41.835653, 2.397569 41.835697, 2.397549 41.83575, 2.397539 41.835797, 2.397522 41.835848, 2.397478 41.835886, 2.397409 41.835903, 2.397349 41.835928, 2.39728 41.835944, 2.397213 41.835946, 2.397146 41.835966, 2.397095 41.83599, 2.397024 41.836002, 2.39696 41.836025, 2.396901 41.83604, 2.396838 41.836044, 2.396776 41.836061, 2.396717 41.836078, 2.396655 41.836104, 2.396598 41.83613, 2.396534 41.836148, 2.396474 41.836154, 2.396412 41.836178, 2.396346 41.836199, 2.396298 41.836229, 2.396267 41.836275, 2.396227 41.836315, 2.396204 41.836371, 2.39618 41.836412, 2.396136 41.836459, 2.396075 41.836487, 2.396009 41.836515, 2.39595 41.836526, 2.395891 41.836542, 2.395828 41.836552, 2.395759 41.836571, 2.395722 41.836612, 2.395678 41.836653, 2.395626 41.836687, 2.395585 41.836725, 2.395541 41.836763, 2.395494 41.8368, 2.395447 41.83684, 2.395401 41.836881, 2.395352 41.836921, 2.395316 41.836965, 2.395293 41.837012, 2.39526 41.837051, 2.395253 41.8371, 2.395238 41.837146, 2.395227 41.837198, 2.395198 41.837247, 2.395188 41.837301, 2.395168 41.837345, 2.395132 41.837392, 2.395094 41.837434, 2.395051 41.837476, 2.395008 41.837517, 2.394957 41.837551, 2.394908 41.837589, 2.394867 41.837623, 2.394813 41.837655, 2.394762 41.837682, 2.394704 41.837696, 2.394642 41.837699, 2.394709 41.837694, 2.394652 41.837713, 2.394587 41.837694, 2.394527 41.837684, 2.394465 41.837674, 2.394408 41.837642)"
1494,0.86,47.64,More than 45 min/km,#feebe2,3.71,0.08,2.0,2.5,Less than 7.5%,#f1eef6,"LINESTRING (2.394408 41.837642, 2.39435 41.83762, 2.394293 41.837594, 2.39424 41.837558, 2.394194 41.837518, 2.394145 41.83749, 2.394102 41.837457, 2.394148 41.837489, 2.394211 41.837494, 2.394267 41.837525, 2.394306 41.837562, 2.394361 41.837598, 2.394388 41.83764, 2.394433 41.837675, 2.394481 41.837707)"
1495,1.05,21.93,From 15 to 30 min/km,#f768a1,16.09,0.74,46.7,6.31,Less than 7.5%,#f1eef6,"LINESTRING (2.394481 41.837707, 2.394513 41.837756, 2.394545 41.837799, 2.394605 41.837834, 2.394664 41.837855, 2.394741 41.837867, 2.394801 41.837879, 2.394866 41.837889, 2.394932 41.837903, 2.395009 41.837912, 2.395075 41.837913, 2.395142 41.837918, 2.395209 41.837928, 2.395274 41.837932, 2.395336 41.837923, 2.395396 41.837905, 2.395442 41.837872, 2.395479 41.837835, 2.395517 41.837798, 2.395558 41.83776, 2.395605 41.837722, 2.395661 41.837695, 2.395702 41.837648, 2.395734 41.837609, 2.395753 41.837561, 2.395797 41.837529, 2.395845 41.837493, 2.39589 41.837448, 2.395935 41.837412, 2.395985 41.837376, 2.396041 41.837393, 2.396047 41.83745, 2.396048 41.837501, 2.396054 41.837549, 2.396042 41.837593, 2.39608 41.837643, 2.396123 41.837686, 2.396173 41.837726, 2.396217 41.837765, 2.39626 41.837807, 2.396317 41.83784, 2.396354 41.837884, 2.396416 41.837893, 2.39648 41.837907, 2.396543 41.837926, 2.396601 41.837938, 2.396663 41.837935, 2.396723 41.837945, 2.396781 41.837961, 2.396846 41.837981, 2.396907 41.837993, 2.396972 41.838007, 2.397032 41.838021, 2.397098 41.838027, 2.397158 41.838027, 2.397223 41.838023, 2.397298 41.838023, 2.397373 41.83802, 2.397446 41.838021, 2.397508 41.838021, 2.397579 41.838024, 2.397651 41.83803, 2.397713 41.838049, 2.397766 41.838081, 2.397805 41.838119, 2.397821 41.838165, 2.397804 41.838215, 2.397784 41.838258, 2.39776 41.838302, 2.397768 41.838349, 2.39774 41.83839, 2.397761 41.838434, 2.397768 41.83848, 2.397804 41.838518, 2.39784 41.838561, 2.397864 41.838605, 2.397879 41.838654, 2.397919 41.838688, 2.397939 41.838733, 2.397936 41.838781, 2.397923 41.838827, 2.397915 41.838879, 2.397937 41.838926, 2.397943 41.838977, 2.397957 41.839034, 2.397978 41.839077, 2.398012 41.839122, 2.398049 41.839161, 2.39808 41.83921, 2.398094 41.839263, 2.398102 41.839314, 2.398137 41.839355, 2.398166 41.839404, 2.398188 41.839454, 2.398213 41.839496, 2.39822 41.839549, 2.398216 41.839595, 2.398202 41.839647, 2.398205 41.839696, 2.398222 41.839742, 2.398227 41.839788, 2.39827 41.839835, 2.398285 41.839879, 2.398335 41.839919, 2.398387 41.839945, 2.398462 41.839946, 2.398516 41.839924, 2.398561 41.839894, 2.398597 41.839856, 2.398645 41.839817, 2.398666 41.839773, 2.398682 41.839728, 2.398711 41.839674, 2.39873 41.839625, 2.398785 41.839597, 2.398829 41.839561, 2.398876 41.83952, 2.398923 41.839482, 2.398994 41.839465, 2.399045 41.839434, 2.399101 41.839405, 2.399166 41.839378, 2.399224 41.839347, 2.399284 41.839324, 2.399343 41.839302, 2.399386 41.839261, 2.39944 41.839235, 2.399501 41.839215, 2.399566 41.839189, 2.399615 41.839161, 2.399665 41.83913, 2.399718 41.839108, 2.399779 41.839097, 2.399838 41.839081)"
1500,1.01,17.2,From 15 to 30 min/km,#f768a1,0.65,0.03,0.3,1.0,Less than 7.5%,#f1eef6,"LINESTRING (2.399838 41.839081, 2.39989 41.839054, 2.399953 41.839055, 2.400013 41.839047, 2.400078 41.839048, 2.400145 41.839059, 2.400218 41.839061, 2.400288 41.839063)"
1490,0.92,23.68,From 15 to 30 min/km,#f768a1,2.03,0.09,6.1,6.78,Less than 7.5%,#f1eef6,"LINESTRING (2.400288 41.839063, 2.40036 41.839071, 2.400428 41.839053, 2.400491 41.83907, 2.400555 41.839075, 2.400621 41.839084, 2.400685 41.839097, 2.400746 41.839093, 2.400814 41.839086, 2.400875 41.839078, 2.400937 41.839075, 2.401002 41.839067, 2.401063 41.839054, 2.401126 41.839065, 2.401185 41.839082, 2.401229 41.839051, 2.401242 41.839098)"
1489,0.89,27.93,From 15 to 30 min/km,#f768a1,6.1,0.22,0.0,0.0,Less than 7.5%,#f1eef6,"LINESTRING (2.401242 41.839098, 2.401236 41.839147, 2.401214 41.839189, 2.401157 41.839204, 2.401094 41.839233, 2.401043 41.839271, 2.400991 41.839303, 2.400938 41.839332, 2.400898 41.839374, 2.400844 41.839407, 2.400798 41.83944, 2.400742 41.839463, 2.400691 41.8395, 2.40065 41.839542, 2.400618 41.839589, 2.400576 41.839623, 2.400538 41.839659, 2.400516 41.839704, 2.400455 41.839703, 2.400426 41.839752, 2.400408 41.839795, 2.400347 41.839843, 2.400315 41.839892, 2.400302 41.839946, 2.4003 41.839993, 2.400334 41.84004, 2.400334 41.84009, 2.400351 41.84014, 2.400398 41.840175, 2.400456 41.840198, 2.400525 41.840203, 2.400585 41.840211, 2.400633 41.840182, 2.40069 41.840199, 2.400708 41.840242, 2.400722 41.840288, 2.400731 41.840333, 2.400712 41.840378, 2.400706 41.840434, 2.400673 41.840486, 2.400652 41.840531)"
1488,0.96,31.77,From 30 to 45 min/km,#fbb4b9,0.52,0.02,0.1,0.5,Less than 7.5%,#f1eef6,"LINESTRING (2.400652 41.840531, 2.400701 41.840565, 2.400762 41.840575, 2.400835 41.840555)"
