id,lat,lon,elev,elev_diff,dist_diff,time_diff,speed,pace,elap_elev_gain,elap_dist,elap_time,edge_id,osm_lat,osm_lon
1,41.845226,2.391548,803.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890,41.845225,2.3915482
2,41.845257,2.391602,802.7,-0.7,5.65,71.0,0.08,208.33,0.0,0.01,1.18,2890,41.845232,2.3916053
3,41.845276,2.391657,802.9,0.2,5.03,10.0,0.5,33.33,0.2,0.01,1.35,2890,41.84524,2.3916619
4,41.845278,2.39172,803.1,0.2,5.24,9.0,0.58,28.74,0.4,0.02,1.5,2890,41.845248,2.391724
5,41.845275,2.391783,803.2,0.1,5.24,6.0,0.87,19.16,0.5,0.02,1.6,2890,41.845257,2.3917855
6,41.845286,2.391854,803.2,0.0,6.02,6.0,1.0,16.67,0.5,0.03,1.7,2890,41.845266,2.3918567
7,41.845305,2.391916,805.8,2.6,5.56,50.0,0.11,151.52,3.1,0.03,2.53,2890,41.845275,2.3919201
8,41.845308,2.391982,805.9,0.1,5.49,7.0,0.78,21.37,3.2,0.04,2.65,2890,41.845283,2.3919853
9,41.845309,2.392046,806.0,0.1,5.32,7.0,0.76,21.93,3.3000000000000003,0.04,2.77,2890,41.845292,2.3920483
10,41.845323,2.392111,806.1,0.1,5.62,7.0,0.8,20.83,3.4000000000000004,0.05,2.88,2890,41.845301,2.3921138
11,41.845344,2.392174,806.1,0.0,5.73,7.0,0.82,20.33,3.4000000000000004,0.05,3.0,2890,41.845309,2.3921784
12,41.845366,2.392231,806.3,0.2,5.33,8.0,0.67,24.88,3.6000000000000005,0.06,3.13,2890,41.845316,2.3922373
13,41.845364,2.392292,807.1,0.8,5.07,5.0,1.01,16.5,4.4,0.07,3.22,2890,41.845324,2.3922971
14,41.845339,2.392354,807.8,0.7,5.85,6.0,0.98,17.01,5.1000000000000005,0.07,3.32,2890,41.845325,2.3923543
15,41.845301,2.392397,807.8,0.0,5.53,8.0,0.69,24.15,5.1000000000000005,0.08,3.45,2890,41.845326,2.3923964
16,41.845315,2.392456,807.8,0.0,5.14,6.0,0.86,19.38,5.1000000000000005,0.08,3.55,2890,41.845337,2.3924502
17,41.84534,2.392507,807.6,-0.2,5.06,6.0,0.84,19.84,5.1000000000000005,0.09,3.65,2890,41.84536,2.3924927
18,41.845371,2.392553,807.7,0.1,5.14,5.0,1.03,16.18,5.2,0.09,3.73,2890,41.845392,2.3925376
19,41.845409,2.392595,807.8,0.1,5.48,7.0,0.78,21.37,5.3,0.1,3.85,2890,41.845425,2.3925832
20,41.845432,2.39265,810.8,3.0,5.23,9.0,0.58,28.74,8.3,0.1,4.0,2890,41.845455,2.392623
21,41.845452,2.392708,812.6,1.8,5.3,11.0,0.48,34.72,10.100000000000001,0.11,4.18,2890,41.845495,2.3926576
22,41.845498,2.392738,814.9,2.3,5.68,10.0,0.57,29.24,12.400000000000002,0.11,4.35,2890,41.84553,2.3926801
23,41.845543,2.392758,816.4,1.5,5.27,7.0,0.75,22.22,13.900000000000002,0.12,4.47,2890,41.845551,2.3926913
24,41.845588,2.392777,818.2,1.8,5.24,12.0,0.44,37.88,15.700000000000003,0.12,4.67,2890,41.845597,2.3926967
25,41.84563,2.392736,819.3,1.1,5.78,49.0,0.12,138.89,16.800000000000004,0.13,5.48,2890,41.845603,2.3926973
26,41.845617,2.392677,821.1,1.8,5.11,38.0,0.13,128.21,18.600000000000005,0.14,6.12,2890,41.845621,2.3926817
27,41.845688,2.392616,821.1,0.0,9.37,4.0,2.34,7.12,18.600000000000005,0.14,6.18,2890,41.845692,2.392621
28,41.845735,2.392601,821.2,0.1,5.37,4.0,1.34,12.44,18.700000000000006,0.15,6.25,2890,41.845727,2.3925915
29,41.845778,2.392582,822.1,0.9,5.03,5.0,1.01,16.5,19.600000000000005,0.15,6.33,2890,41.845777,2.3925851
30,41.845824,2.392594,822.3,0.2,5.21,7.0,0.74,22.52,19.800000000000004,0.16,6.45,2890,41.845824,2.3925928
31,41.845874,2.392602,822.4,0.1,5.59,5.0,1.12,14.88,19.900000000000006,0.17,6.53,2890,41.845874,2.3926011
32,41.845921,2.392602,822.5,0.1,5.22,8.0,0.65,25.64,20.000000000000007,0.17,6.67,2890,41.84592,2.3926087
33,41.845968,2.392621,822.9,0.4,5.45,12.0,0.45,37.04,20.400000000000006,0.18,6.87,2890,41.845964,2.3926288
34,41.84601,2.392657,824.0,1.1,5.54,6.0,0.92,18.12,21.500000000000007,0.18,6.97,1878,41.846012,2.3926446
35,41.846053,2.392677,826.2,2.2,5.06,8.0,0.63,26.46,23.700000000000006,0.19,7.1,1878,41.846064,2.3926566
36,41.846104,2.392681,826.7,0.5,5.67,5.0,1.13,14.75,24.200000000000006,0.19,7.18,1878,41.846105,2.392679
37,41.846094,2.392742,827.2,0.5,5.19,13.0,0.4,41.67,24.700000000000006,0.2,7.4,636,41.846077,2.3927183
