id,lat,lon,elev,elev_diff,dist_diff,time_diff,speed,pace,elap_elev_gain,elap_dist,elap_time,edge_id,osm_lat,osm_lon
1,41.800931,2.347752,222.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,41.800963,2.3477478
2,41.801015,2.347729,222.1,0.0,9.52,2.0,4.76,3.5,0.0,0.01,0.03,258,41.800992,2.3477181
3,41.801185,2.348017,222.1,0.0,30.49,95.0,0.32,52.08,0.0,0.04,1.62,258,41.801161,2.3480246
4,41.801194,2.348081,222.9,0.8,5.41,7.0,0.77,21.65,0.8,0.05,1.73,258,41.801175,2.3480849
5,41.801222,2.348132,223.4,0.5,5.26,7.0,0.75,22.22,1.3,0.05,1.85,258,41.801216,2.3481372
6,41.801254,2.348181,224.0,0.6,5.41,7.0,0.77,21.65,1.9,0.06,1.97,258,41.801246,2.3481828
7,41.801283,2.348239,224.3,0.3,5.8,6.0,0.97,17.18,2.2,0.06,2.07,258,41.801261,2.3482442
8,41.801307,2.348301,225.2,0.9,5.8,7.0,0.83,20.08,3.1,0.07,2.18,258,41.801277,2.3483083
9,41.801326,2.348362,226.4,1.2,5.49,6.0,0.92,18.12,4.3,0.07,2.28,258,41.801302,2.3483743
10,41.801357,2.348412,227.9,1.5,5.4,6.0,0.9,18.52,5.8,0.08,2.38,258,41.801328,2.3484265
11,41.801374,2.348477,229.1,1.2,5.72,7.0,0.82,20.33,7.0,0.08,2.5,258,41.801339,2.3484781
12,41.801379,2.348539,230.4,1.3,5.18,6.0,0.86,19.38,8.3,0.09,2.6,258,41.801414,2.3485436
13,41.80139,2.348603,232.0,1.6,5.46,7.0,0.78,21.37,9.9,0.09,2.72,258,41.801407,2.3486051
14,41.801432,2.348628,233.6,1.6,5.11,7.0,0.73,22.83,11.5,0.1,2.83,2243,41.801453,2.3486366
15,41.801479,2.348634,235.0,1.4,5.24,5.0,1.05,15.87,12.9,0.11,2.92,2243,41.801458,2.3486255
16,41.801519,2.348585,237.2,2.2,6.03,8.0,0.75,22.22,15.1,0.11,3.05,2243,41.80148,2.3485695
17,41.801543,2.348528,237.5,0.3,5.44,7.0,0.78,21.37,15.4,0.12,3.17,261,41.801542,2.3485154
18,41.801585,2.348557,239.2,1.7,5.25,19.0,0.28,59.52,17.1,0.12,3.48,261,41.801589,2.3485546
19,41.801607,2.348612,240.0,0.8,5.18,7.0,0.74,22.52,17.9,0.13,3.6,261,41.801621,2.3486024
20,41.801646,2.348646,240.6,0.6,5.17,6.0,0.86,19.38,18.5,0.13,3.7,261,41.801641,2.3486479
21,41.801684,2.348691,242.2,1.6,5.64,6.0,0.94,17.73,20.1,0.14,3.8,261,41.801659,2.3486984
22,41.801688,2.348758,242.9,0.7,5.59,6.0,0.93,17.92,20.8,0.14,3.9,261,41.801678,2.348761
23,41.801715,2.348812,246.4,3.5,5.4,7.0,0.77,21.65,24.3,0.15,4.02,261,41.801695,2.348818
24,41.801727,2.348876,247.3,0.9,5.48,8.0,0.68,24.51,25.2,0.15,4.15,261,41.801731,2.3488734
25,41.801748,2.348932,249.4,2.1,5.21,9.0,0.58,28.74,27.3,0.16,4.3,261,41.801764,2.3489213
26,41.80178,2.348982,250.1,0.7,5.47,7.0,0.78,21.37,28.0,0.17,4.42,261,41.801799,2.3489494
