id,lat,lon,elev,elev_diff,dist_diff,time_diff,speed,pace,elap_elev_gain,elap_dist,elap_time,edge_id,osm_lat,osm_lon
1,41.8012,2.34774,1147.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,41.801152,2.3477587
2,41.801211,2.347807,1148.0,0.8,5.7,6.0,0.95,17.54,0.8,0.01,0.1,257,41.801176,2.3478206
3,41.801206,2.347896,1148.8,0.8,7.42,42.0,0.18,92.59,1.6,0.01,0.8,257,41.801175,2.347888
4,41.801183,2.347948,1149.9,1.1,5.02,5.0,1.0,16.67,2.7,0.02,0.88,257,41.801161,2.3479424
5,41.80118,2.348016,1151.0,1.1,5.66,6.0,0.94,17.73,3.8,0.02,0.98,258,41.80116,2.3480223
6,41.801201,2.348089,1151.1,0.1,6.5,9.0,0.72,23.15,3.9,0.03,1.13,258,41.801185,2.3481036
7,41.801241,2.348126,1151.2,0.1,5.4,6.0,0.9,18.52,4.0,0.04,1.23,258,41.801222,2.3481435
8,41.801285,2.348154,1152.2,1.0,5.41,6.0,0.9,18.52,5.0,0.04,1.33,258,41.801242,2.3481651
9,41.801319,2.348221,1153.7,1.5,6.73,5.0,1.35,12.35,6.5,0.05,1.42,258,41.801259,2.3482354
10,41.801319,2.348283,1154.9,1.2,5.15,5.0,1.03,16.18,7.7,0.05,1.5,258,41.801273,2.348294
11,41.801331,2.348342,1156.2,1.3,5.08,4.0,1.27,13.12,9.0,0.06,1.57,258,41.801295,2.3483603
12,41.801363,2.348407,1157.4,1.2,6.47,9.0,0.72,23.15,10.2,0.06,1.72,258,41.801327,2.348425
13,41.801381,2.348474,1158.3,0.9,5.92,6.0,0.99,16.84,11.1,0.07,1.82,410,41.801423,2.3484794
14,41.801382,2.348548,1159.7,1.4,6.15,7.0,0.88,18.94,12.5,0.08,1.93,410,41.801413,2.348552
15,41.801379,2.348614,1161.3,1.6,5.5,6.0,0.92,18.12,14.1,0.08,2.03,410,41.801405,2.3486173
16,41.801422,2.34864,1162.8,1.5,5.24,11.0,0.48,34.72,15.6,0.09,2.22,2243,41.801424,2.3486594
17,41.801472,2.34863,1164.5,1.7,5.62,4.0,1.4,11.9,17.3,0.09,2.28,2243,41.801458,2.3486245
18,41.801512,2.348597,1166.5,2.0,5.22,5.0,1.04,16.03,19.3,0.1,2.37,2243,41.801475,2.3485822
19,41.801538,2.348539,1167.7,1.2,5.62,5.0,1.12,14.88,20.5,0.1,2.45,261,41.801536,2.3485157
20,41.801575,2.348503,1168.0,0.3,5.08,6.0,0.85,19.61,20.8,0.11,2.55,261,41.801561,2.3485141
21,41.801624,2.348509,1168.4,0.4,5.47,8.0,0.68,24.51,21.2,0.11,2.68,261,41.801579,2.34854
22,41.801636,2.348577,1169.1,0.7,5.81,6.0,0.97,17.18,21.9,0.12,2.78,261,41.801614,2.348592
23,41.801672,2.348615,1170.4,1.3,5.1,10.0,0.51,32.68,23.2,0.13,2.95,261,41.801634,2.3486292
24,41.801694,2.348669,1172.0,1.6,5.11,7.0,0.73,22.83,24.8,0.13,3.07,261,41.801654,2.3486838
25,41.801698,2.348731,1174.0,2.0,5.17,6.0,0.86,19.38,26.8,0.14,3.17,261,41.801671,2.348739
26,41.801719,2.348785,1175.9,1.9,5.06,6.0,0.84,19.84,28.7,0.14,3.27,261,41.801688,2.3487943
27,41.801738,2.348841,1177.0,1.1,5.11,5.0,1.02,16.34,29.8,0.15,3.35,261,41.801718,2.3488547
