id,lat,lon,elev,elev_diff,dist_diff,time_diff,speed,pace,elap_elev_gain,elap_dist,elap_time,edge_id,osm_lat,osm_lon
1,41.845139,2.388428,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,41.845144,2.388536
2,41.845136,2.388443,784.1,0.1,1.29,1.0,1.29,12.92,0.1,0.0,0.02,633,41.845144,2.388536
3,41.84512,2.388472,784.1,0.0,2.99,3.0,1.0,16.67,0.1,0.0,0.07,633,41.845144,2.388536
4,41.845101,2.388497,784.2,0.1,2.96,3.0,0.99,16.84,0.2,0.01,0.12,633,41.845144,2.388536
5,41.845085,2.388513,784.2,0.0,2.22,3.0,0.74,22.52,0.2,0.01,0.17,1209,41.845064,2.3885667
6,41.845066,2.388523,784.1,-0.1,2.27,2.0,1.14,14.62,0.2,0.01,0.2,1209,41.845051,2.3885616
7,41.84504,2.388515,783.9,-0.2,2.96,3.0,0.99,16.84,0.2,0.01,0.25,1209,41.845026,2.3885517
8,41.845011,2.388508,783.7,-0.2,3.27,3.0,1.09,15.29,0.2,0.02,0.3,1209,41.844998,2.3885409
9,41.844989,2.388508,783.8,0.1,2.44,2.0,1.22,13.66,0.3,0.02,0.33,1209,41.844979,2.3885335
10,41.844966,2.388497,784.1,0.3,2.71,2.0,1.36,12.25,0.6,0.02,0.37,1209,41.844955,2.3885242
11,41.84495,2.388478,784.2,0.1,2.38,2.0,1.19,14.01,0.7,0.03,0.4,1209,41.844935,2.3885163
12,41.844928,2.388477,784.6,0.4,2.44,2.0,1.22,13.66,1.1,0.03,0.43,1209,41.844916,2.3885088
13,41.844909,2.38846,784.7,0.1,2.54,3.0,0.85,19.61,1.2,0.03,0.48,1209,41.844894,2.3885003
14,41.84489,2.388452,785.0,0.3,2.21,3.0,0.74,22.52,1.5,0.03,0.53,1209,41.844874,2.3884929
15,41.844864,2.38844,785.2,0.2,3.05,2.0,1.52,10.96,1.7,0.04,0.57,1209,41.844848,2.3884827
