id,lat,lon,elev,elev_diff,dist_diff,time_diff,speed,pace,elap_elev_gain,elap_dist,elap_time,edge_id,osm_lat,osm_lon
1,41.801088,2.347627,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,41.801084,2.3476369
2,41.801142,2.347635,1145.5,1.5,6.03,7.0,0.86,19.38,1.5,0.01,0.12,257,41.80111,2.3476497
3,41.801176,2.347701,1147.0,1.5,6.66,5.0,1.33,12.53,3.0,0.01,0.2,257,41.801136,2.3477167
4,41.801204,2.34775,1147.3,0.3,5.12,5.0,1.02,16.34,3.3,0.02,0.28,257,41.801156,2.3477687
5,41.80122,2.347812,1147.6,0.3,5.45,4.0,1.36,12.25,3.6,0.02,0.35,257,41.801179,2.347828
6,41.801235,2.347872,1148.0,0.4,5.26,5.0,1.05,15.87,4.0,0.03,0.43,257,41.801182,2.3478585
7,41.801221,2.347935,1148.8,0.8,5.46,40.0,0.14,119.05,4.8,0.03,1.1,257,41.801166,2.347921
8,41.801183,2.347975,1149.7,0.9,5.37,7.0,0.77,21.65,5.7,0.04,1.22,257,41.801154,2.3479677
9,41.8012,2.348032,1150.8,1.1,5.1,7.0,0.73,22.83,6.8,0.04,1.33,258,41.801166,2.3480421
10,41.801224,2.348101,1151.5,0.7,6.32,6.0,1.05,15.87,7.5,0.05,1.43,258,41.801202,2.3481215
11,41.801265,2.34814,1151.9,0.4,5.59,8.0,0.7,23.81,7.9,0.06,1.57,258,41.80124,2.348163
12,41.801304,2.348187,1152.8,0.9,5.83,3.0,1.94,8.59,8.8,0.06,1.62,258,41.801251,2.3481999
13,41.801323,2.348244,1154.3,1.5,5.19,5.0,1.04,16.03,10.3,0.07,1.7,258,41.801265,2.3482581
14,41.801333,2.348309,1155.4,1.1,5.52,6.0,0.92,18.12,11.4,0.07,1.8,258,41.80128,2.3483218
15,41.801352,2.348378,1156.3,0.9,6.11,6.0,1.02,16.34,12.3,0.08,1.9,258,41.801314,2.3483975
16,41.801379,2.348441,1157.6,1.3,6.03,8.0,0.75,22.22,13.6,0.09,2.03,258,41.801338,2.3484456
17,41.801378,2.348501,1158.9,1.3,4.99,7.0,0.71,23.47,14.9,0.09,2.15,258,41.80134,2.3485022
18,41.801384,2.348568,1160.3,1.4,5.61,6.0,0.94,17.73,16.3,0.1,2.25,258,41.801411,2.3485715
19,41.801403,2.348627,1162.1,1.8,5.34,8.0,0.67,24.88,18.1,0.1,2.38,258,41.801404,2.3486271
20,41.801454,2.348626,1163.7,1.6,5.67,6.0,0.94,17.73,19.7,0.11,2.48,258,41.801457,2.3486273
21,41.801503,2.348611,1165.1,1.4,5.58,5.0,1.12,14.88,21.1,0.11,2.57,258,41.801469,2.3485974
22,41.801538,2.348563,1166.3,1.2,5.57,5.0,1.11,15.02,22.3,0.12,2.65,261,41.801576,2.3485368
23,41.801577,2.348519,1166.9,0.6,5.67,7.0,0.81,20.58,22.9,0.12,2.77,261,41.801568,2.3485249
24,41.801618,2.348544,1167.2,0.3,5.01,12.0,0.42,39.68,23.2,0.13,2.97,261,41.801593,2.3485611
25,41.801646,2.348597,1167.8,0.6,5.39,5.0,1.08,15.43,23.8,0.13,3.05,261,41.801627,2.3486103
26,41.801676,2.348648,1169.4,1.6,5.39,13.0,0.41,40.65,25.4,0.14,3.27,261,41.801645,2.3486595
27,41.801696,2.348729,1171.3,1.9,7.09,7.0,1.01,16.5,27.3,0.15,3.38,261,41.801671,2.3487366
28,41.801713,2.348785,1173.3,2.0,5.02,6.0,0.84,19.84,29.3,0.15,3.48,261,41.801687,2.3487927
29,41.801712,2.348849,1175.2,1.9,5.32,12.0,0.44,37.88,31.2,0.16,3.68,261,41.801713,2.348848
30,41.801756,2.348912,1177.0,1.8,7.16,11.0,0.65,25.64,33.0,0.16,3.87,261,41.801757,2.3489114
31,41.801779,2.348968,1178.1,1.1,5.31,7.0,0.76,21.93,34.1,0.17,3.98,261,41.801792,2.3489455
32,41.801834,2.348946,1179.9,1.8,6.38,9.0,0.71,23.47,35.9,0.18,4.13,261,41.801824,2.3489638
33,41.801882,2.348962,1181.1,1.2,5.49,9.0,0.61,27.32,37.1,0.18,4.28,261,41.801867,2.3489886
34,41.801942,2.348951,1183.6,2.5,6.73,6.0,1.12,14.88,39.6,0.19,4.38,261,41.801949,2.3489919
35,41.801994,2.348946,1184.4,0.8,5.79,7.0,0.83,20.08,40.4,0.19,4.5,261,41.801995,2.3489839
36,41.802036,2.348988,1186.9,2.5,5.83,8.0,0.73,22.83,42.9,0.2,4.63,261,41.802024,2.3490048
37,41.802087,2.349006,1187.7,0.8,5.86,7.0,0.84,19.84,43.7,0.21,4.75,261,41.802066,2.3490353
38,41.802138,2.349016,1189.3,1.6,5.73,14.0,0.41,40.65,45.3,0.21,4.98,261,41.802104,2.3490631
39,41.802203,2.349095,1191.8,2.5,9.76,10.0,0.98,17.01,47.8,0.22,5.15,261,41.802171,2.3491268
40,41.802221,2.349161,1194.8,3.0,5.84,10.0,0.58,28.74,50.8,0.23,5.32,261,41.802213,2.3491687
41,41.802248,2.349231,1196.6,1.8,6.54,10.0,0.65,25.64,52.6,0.23,5.48,261,41.802262,2.3492171
42,41.802269,2.349289,1198.7,2.1,5.35,7.0,0.76,21.93,54.7,0.24,5.6,261,41.802301,2.3492564
43,41.802325,2.349329,1200.3,1.6,7.05,6.0,1.18,14.12,56.3,0.25,5.7,261,41.802349,2.3493013
44,41.802343,2.349389,1201.9,1.6,5.37,6.0,0.9,18.52,57.9,0.25,5.8,261,41.802389,2.3493362
45,41.802372,2.349443,1202.5,0.6,5.52,7.0,0.79,21.1,58.5,0.26,5.92,261,41.802435,2.349404
46,41.80241,2.349477,1203.8,1.3,5.08,10.0,0.51,32.68,59.8,0.26,6.08,261,41.802461,2.3494457
47,41.802449,2.349515,1205.2,1.4,5.36,6.0,0.89,18.73,61.2,0.27,6.18,261,41.802489,2.3494906
48,41.802482,2.34956,1206.9,1.7,5.24,6.0,0.87,19.16,62.9,0.27,6.28,261,41.80252,2.3495449
49,41.802527,2.349576,1208.5,1.6,5.17,6.0,0.86,19.38,64.5,0.28,6.38,261,41.802532,2.3495741
50,41.802563,2.349619,1209.9,1.4,5.36,5.0,1.07,15.58,65.9,0.28,6.47,261,41.802551,2.3496236
51,41.802606,2.34966,1211.4,1.5,5.87,6.0,0.98,17.01,67.4,0.29,6.57,261,41.802573,2.349678
52,41.802643,2.349695,1212.6,1.2,5.03,7.0,0.72,23.15,68.6,0.29,6.68,261,41.802597,2.3497205
53,41.80267,2.349746,1213.7,1.1,5.19,8.0,0.65,25.64,69.7,0.3,6.82,261,41.802652,2.3497836
54,41.802672,2.34981,1215.1,1.4,5.32,6.0,0.89,18.73,71.1,0.3,6.92,261,41.802679,2.3497961
55,41.802714,2.349846,1216.7,1.6,5.54,6.0,0.92,18.12,72.7,0.31,7.02,261,41.802727,2.349819
56,41.802737,2.349908,1218.0,1.3,5.75,8.0,0.72,23.15,74.0,0.32,7.15,261,41.8028,2.3498697
57,41.802785,2.349932,1219.0,1.0,5.69,6.0,0.95,17.54,75.0,0.32,7.25,261,41.802823,2.3499085
58,41.802835,2.349941,1220.1,1.1,5.6,7.0,0.8,20.83,76.1,0.33,7.37,261,41.802841,2.3499373
59,41.80288,2.349952,1221.3,1.2,5.08,4.0,1.27,13.12,77.3,0.33,7.43,261,41.802858,2.3499654
60,41.80292,2.349988,1222.5,1.2,5.36,5.0,1.07,15.58,78.5,0.34,7.52,261,41.802885,2.3500094
61,41.80295,2.350033,1223.2,0.7,5.01,8.0,0.63,26.46,79.2,0.34,7.65,261,41.802913,2.3500555
62,41.802982,2.350084,1223.7,0.5,5.53,8.0,0.69,24.15,79.7,0.35,7.78,261,41.802945,2.3501068
63,41.803012,2.350137,1224.4,0.7,5.52,5.0,1.1,15.15,80.4,0.35,7.87,261,41.802975,2.3501573
64,41.803035,2.350207,1225.5,1.1,6.35,5.0,1.27,13.12,81.5,0.36,7.95,261,41.803009,2.3502209
65,41.803071,2.350245,1226.5,1.0,5.1,5.0,1.02,16.34,82.5,0.36,8.03,261,41.803034,2.3502654
66,41.803098,2.350293,1227.3,0.8,4.99,5.0,1.0,16.67,83.3,0.37,8.12,261,41.803062,2.3503171
67,41.803124,2.350345,1228.3,1.0,5.2,6.0,0.87,19.16,84.3,0.37,8.22,261,41.803095,2.3503648
