id,lat,lon,elev,elev_diff,dist_diff,time_diff,speed,pace,elap_elev_gain,elap_dist,elap_time,edge_id,osm_lat,osm_lon
1,41.800923,2.347666,1142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,41.800952,2.3476622
2,41.800934,2.347731,1142.8,0.0,5.54,4.0,1.38,12.08,0.0,0.01,0.07,257,41.80096,2.3477275
3,41.800939,2.347793,1142.3,-0.5,5.18,5.0,1.04,16.03,0.0,0.01,0.15,257,41.800965,2.347794
4,41.800987,2.34777,1142.2,-0.1,5.66,7.0,0.81,20.58,0.0,0.02,0.27,257,41.800971,2.3477623
5,41.801027,2.347715,1142.4,0.2,6.37,56.0,0.11,151.52,0.2,0.02,1.2,257,41.801003,2.3476968
6,41.801057,2.347664,1142.4,0.0,5.39,5.0,1.08,15.43,0.2,0.03,1.28,257,41.801051,2.3476495
7,41.801103,2.347658,1142.4,0.0,5.13,8.0,0.64,26.04,0.2,0.03,1.42,257,41.801112,2.3476547
8,41.801134,2.347725,1147.5,5.1,6.55,73.0,0.09,185.19,5.3,0.04,2.63,257,41.801138,2.3477234
9,41.801164,2.347781,1148.2,0.7,5.72,5.0,1.14,14.62,6.0,0.05,2.72,257,41.801161,2.3477822
10,41.801192,2.347841,1148.3,0.1,5.88,8.0,0.74,22.52,6.1,0.05,2.85,257,41.801185,2.3478438
11,41.801163,2.347892,1148.4,0.1,5.32,6.0,0.89,18.73,6.2,0.06,2.95,257,41.801173,2.3478946
12,41.801149,2.347961,1148.4,0.0,5.94,5.0,1.19,14.01,6.2,0.06,3.03,257,41.801156,2.3479627
13,41.801157,2.348026,1152.5,4.1,5.47,12.0,0.46,36.23,10.3,0.07,3.23,258,41.801161,2.3480248
14,41.801182,2.348093,1152.9,0.4,6.22,4.0,1.56,10.68,10.7,0.07,3.3,258,41.801178,2.3480963
15,41.801222,2.348142,1153.5,0.6,6.03,4.0,1.51,11.04,11.3,0.08,3.37,258,41.801221,2.3481426
16,41.801247,2.348197,1154.9,1.4,5.35,5.0,1.07,15.58,12.7,0.09,3.45,258,41.80125,2.3481963
17,41.80126,2.348256,1156.1,1.2,5.11,5.0,1.02,16.34,13.9,0.09,3.53,258,41.801264,2.3482551
18,41.801278,2.348311,1158.4,2.3,4.99,6.0,0.83,20.08,16.2,0.1,3.63,258,41.801277,2.3483112
19,41.801311,2.348362,1159.9,1.5,5.6,7.0,0.8,20.83,17.7,0.1,3.75,258,41.801299,2.3483682
20,41.801333,2.348416,1161.1,1.2,5.11,7.0,0.73,22.83,18.9,0.11,3.87,258,41.801325,2.3484201
21,41.801335,2.348478,1161.8,0.7,5.16,7.0,0.74,22.52,19.6,0.11,3.98,258,41.801339,2.3484779
22,41.801335,2.348545,1163.1,1.3,5.57,7.0,0.8,20.83,20.9,0.12,4.1,258,41.801341,2.3485448
23,41.801356,2.3486,1164.6,1.5,5.13,7.0,0.73,22.83,22.4,0.12,4.22,258,41.801344,2.3486037
24,41.801397,2.348639,1165.7,1.1,5.59,5.0,1.12,14.88,23.5,0.13,4.3,258,41.801402,2.3486397
25,41.801448,2.348645,1167.5,1.8,5.69,6.0,0.95,17.54,25.3,0.13,4.4,2243,41.80145,2.3486457
26,41.801477,2.348591,1169.0,1.5,5.52,6.0,0.92,18.12,26.8,0.14,4.5,2243,41.801473,2.3485892
27,41.801503,2.348526,1169.5,0.5,6.13,7.0,0.88,18.94,27.3,0.15,4.62,2243,41.801499,2.3485243
28,41.801558,2.348539,1170.7,1.2,6.2,16.0,0.39,42.74,28.5,0.15,4.88,261,41.801572,2.3485297
29,41.801601,2.348576,1171.6,0.9,5.68,9.0,0.63,26.46,29.4,0.16,5.03,261,41.801602,2.348575
30,41.801639,2.348613,1172.9,1.3,5.22,7.0,0.75,22.22,30.7,0.16,5.15,261,41.801629,2.3486166
