id,lat,lon,elev,elev_diff,dist_diff,time_diff,speed,pace,elap_elev_gain,elap_dist,elap_time,edge_id,osm_lat,osm_lon
1,41.800972,2.347695,1143.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257,41.800956,2.3476971
2,41.801019,2.347694,1144.7,1.1,5.22,19.0,0.27,61.73,1.1,0.01,0.32,257,41.80101,2.3476875
3,41.801058,2.347652,1145.5,0.8,5.56,10.0,0.56,29.76,1.9,0.01,0.48,257,41.801056,2.3476476
4,41.801109,2.347639,1146.5,1.0,5.77,10.0,0.58,28.74,2.9,0.02,0.65,257,41.801105,2.3476473
5,41.801131,2.347701,1147.1,0.6,5.7,7.0,0.81,20.58,3.5,0.02,0.77,257,41.80113,2.3477015
6,41.80115,2.347759,1147.7,0.6,5.26,6.0,0.88,18.94,4.1,0.03,0.87,257,41.801152,2.3477583
7,41.801173,2.347816,1148.6,0.9,5.38,8.0,0.67,24.88,5.0,0.03,1.0,257,41.801174,2.3478157
8,41.801193,2.347871,1149.4,0.8,5.08,22.0,0.23,72.46,5.8,0.04,1.37,257,41.80118,2.3478677
9,41.801174,2.347938,1149.3,-0.1,5.95,10.0,0.6,27.78,5.8,0.04,1.53,257,41.801163,2.3479351
10,41.801174,2.348006,1149.7,0.4,5.65,8.0,0.71,23.47,6.2,0.05,1.67,258,41.801157,2.3480114
11,41.801188,2.348064,1150.5,0.8,5.06,6.0,0.84,19.84,7.0,0.05,1.77,258,41.801172,2.3480674
12,41.801199,2.348125,1151.2,0.7,5.21,5.0,1.04,16.03,7.7,0.06,1.85,258,41.801202,2.348122
13,41.801226,2.348175,1152.6,1.4,5.12,7.0,0.73,22.83,9.1,0.06,1.97,258,41.801244,2.3481708
14,41.801264,2.348212,1154.5,1.9,5.22,7.0,0.75,22.22,11.0,0.07,2.08,258,41.801254,2.3482144
15,41.80128,2.348275,1155.9,1.4,5.53,6.0,0.92,18.12,12.4,0.08,2.18,258,41.801269,2.3482776
16,41.801297,2.348344,1157.5,1.6,6.04,6.0,1.01,16.5,14.0,0.08,2.28,258,41.801289,2.3483482
17,41.801315,2.348401,1159.5,2.0,5.14,5.0,1.03,16.18,16.0,0.09,2.37,258,41.801315,2.3484009
18,41.801345,2.348451,1162.1,2.6,5.33,8.0,0.67,24.88,18.6,0.09,2.5,258,41.801338,2.3484512
19,41.801363,2.34851,1164.3,2.2,5.3,7.0,0.76,21.93,20.8,0.1,2.62,258,41.80134,2.3485107
20,41.801372,2.348578,1166.2,1.9,5.74,6.0,0.96,17.36,22.7,0.1,2.72,258,41.801342,2.3485789
21,41.801383,2.348639,1168.1,1.9,5.21,5.0,1.04,16.03,24.6,0.11,2.8,258,41.801377,2.3486481
22,41.801437,2.348649,1170.6,2.5,6.06,6.0,1.01,16.5,27.1,0.11,2.9,2243,41.801438,2.3486577
23,41.801481,2.348632,1172.0,1.4,5.09,4.0,1.27,13.12,28.5,0.12,2.97,2243,41.801459,2.3486231
24,41.801519,2.348587,1172.6,0.6,5.64,5.0,1.13,14.75,29.1,0.13,3.05,2243,41.80148,2.3485712
25,41.801528,2.348523,1171.4,-1.2,5.41,5.0,1.08,15.43,29.1,0.13,3.13,261,41.801528,2.3485163
26,41.801576,2.348511,1173.0,1.6,5.42,12.0,0.45,37.04,30.7,0.14,3.33,261,41.801564,2.348519
27,41.80161,2.348555,1175.4,2.4,5.26,13.0,0.4,41.67,33.1,0.14,3.55,261,41.801596,2.3485649
28,41.801644,2.348595,1177.7,2.3,5.03,7.0,0.72,23.15,35.4,0.15,3.67,261,41.801625,2.348608
29,41.801677,2.348637,1179.8,2.1,5.06,5.0,1.01,16.5,37.5,0.15,3.75,261,41.801642,2.3486501
30,41.801693,2.348702,1181.5,1.7,5.69,7.0,0.81,20.58,39.2,0.16,3.87,261,41.801663,2.348711
31,41.801707,2.348769,1183.2,1.7,5.78,6.0,0.96,17.36,40.9,0.16,3.97,261,41.801683,2.3487763
32,41.801725,2.348835,1185.0,1.8,5.84,7.0,0.83,20.08,42.7,0.17,4.08,261,41.801711,2.3488446
33,41.80174,2.348901,1186.8,1.8,5.73,7.0,0.82,20.33,44.5,0.17,4.2,261,41.801747,2.3488965
34,41.801755,2.34896,1188.4,1.6,5.18,9.0,0.58,28.74,46.1,0.18,4.35,261,41.801772,2.3489341
35,41.801796,2.349001,1190.5,2.1,5.69,7.0,0.81,20.58,48.2,0.19,4.47,261,41.801819,2.3489611
36,41.801842,2.348991,1191.9,1.4,5.18,10.0,0.52,32.05,49.6,0.19,4.63,261,41.801849,2.3489785
37,41.801887,2.349005,1193.7,1.8,5.13,5.0,1.03,16.18,51.4,0.2,4.72,261,41.801889,2.3490015
38,41.801932,2.349009,1195.3,1.6,5.01,8.0,0.63,26.46,53.0,0.2,4.85,261,41.80193,2.3489952
39,41.80198,2.349,1196.5,1.2,5.38,5.0,1.08,15.43,54.2,0.21,4.93,261,41.801978,2.3489869
40,41.802024,2.34902,1198.0,1.5,5.16,6.0,0.86,19.38,55.7,0.21,5.03,261,41.802031,2.3490102
41,41.802075,2.349026,1199.5,1.5,5.69,10.0,0.57,29.24,57.2,0.22,5.2,261,41.802067,2.3490365
42,41.802126,2.349044,1201.2,1.7,5.86,7.0,0.84,19.84,58.9,0.22,5.32,261,41.802109,2.3490671
43,41.802164,2.34908,1202.8,1.6,5.17,5.0,1.03,16.18,60.5,0.23,5.4,261,41.802144,2.3490998
44,41.80221,2.349127,1204.9,2.1,6.43,9.0,0.71,23.47,62.6,0.23,5.55,261,41.802191,2.3491463
45,41.802234,2.349184,1206.4,1.5,5.44,9.0,0.6,27.78,64.1,0.24,5.7,261,41.802231,2.3491866
46,41.802277,2.349238,1207.8,1.4,6.55,13.0,0.5,33.33,65.5,0.25,5.92,261,41.80228,2.349235
47,41.802316,2.349267,1208.9,1.1,4.96,7.0,0.71,23.47,66.6,0.25,6.03,261,41.802314,2.349269
48,41.802329,2.34934,1210.0,1.1,6.24,14.0,0.45,37.04,67.7,0.26,6.27,261,41.802357,2.3493081
49,41.802347,2.349405,1211.2,1.2,5.76,10.0,0.58,28.74,68.9,0.26,6.43,261,41.802412,2.3493653
50,41.802382,2.349459,1212.6,1.4,5.94,7.0,0.85,19.61,70.3,0.27,6.55,261,41.802445,2.3494201
51,41.802416,2.349539,1214.0,1.4,7.65,11.0,0.7,23.81,71.7,0.28,6.73,261,41.80249,2.3494934
52,41.802462,2.349558,1215.3,1.3,5.35,6.0,0.89,18.73,73.0,0.28,6.83,261,41.802511,2.3495277
53,41.802502,2.349604,1216.8,1.5,5.86,5.0,1.17,14.25,74.5,0.29,6.92,261,41.802538,2.3495898
54,41.802541,2.349652,1218.1,1.3,5.89,8.0,0.74,22.52,75.8,0.29,7.05,261,41.80256,2.3496446
55,41.802571,2.349702,1219.3,1.2,5.33,6.0,0.89,18.73,77.0,0.3,7.15,261,41.802583,2.3496953
56,41.802593,2.349755,1220.1,0.8,5.04,5.0,1.01,16.5,77.8,0.3,7.23,261,41.802611,2.3497452
57,41.80263,2.349794,1221.2,1.1,5.23,3.0,1.74,9.58,78.9,0.31,7.28,261,41.802638,2.3497769
58,41.802656,2.349846,1222.1,0.9,5.2,7.0,0.74,22.52,79.8,0.31,7.4,261,41.802679,2.3497966
59,41.802695,2.349898,1223.5,1.4,6.12,9.0,0.68,24.51,81.2,0.32,7.55,261,41.802731,2.3498212
60,41.802743,2.349913,1225.1,1.6,5.48,6.0,0.91,18.32,82.8,0.33,7.65,261,41.802804,2.349876
61,41.802789,2.349935,1226.5,1.4,5.43,7.0,0.78,21.37,84.2,0.33,7.77,261,41.802826,2.3499125
62,41.802829,2.349968,1227.5,1.0,5.22,7.0,0.75,22.22,85.2,0.34,7.88,261,41.802851,2.3499543
63,41.802872,2.349995,1228.6,1.1,5.28,4.0,1.32,12.63,86.3,0.34,7.95,261,41.802875,2.3499931
64,41.802894,2.350052,1228.9,0.3,5.33,7.0,0.76,21.93,86.6,0.35,8.07,261,41.802906,2.3500444
65,41.802928,2.350094,1229.6,0.7,5.14,5.0,1.03,16.18,87.3,0.35,8.15,261,41.802934,2.3500901
66,41.802974,2.350125,1230.8,1.2,5.72,16.0,0.36,46.3,88.5,0.36,8.42,261,41.802961,2.3501331
67,41.802999,2.350176,1231.6,0.8,5.07,5.0,1.01,16.5,89.3,0.36,8.5,261,41.802988,2.3501819
68,41.803018,2.350231,1232.4,0.8,5.03,5.0,1.01,16.5,90.1,0.37,8.58,261,41.803016,2.3502323
69,41.803058,2.350271,1234.0,1.6,5.55,6.0,0.92,18.12,91.7,0.37,8.68,261,41.803042,2.3502799
70,41.803085,2.350323,1234.6,0.6,5.26,8.0,0.66,25.25,92.3,0.38,8.82,261,41.803072,2.3503316
71,41.803114,2.350372,1235.3,0.7,5.19,6.0,0.87,19.16,93.0,0.38,8.92,261,41.803104,2.3503787
72,41.803148,2.350417,1236.3,1.0,5.31,10.0,0.53,31.45,94.0,0.39,9.08,261,41.803136,2.3504254
73,41.803184,2.350453,1237.5,1.2,4.99,6.0,0.83,20.08,95.2,0.39,9.18,261,41.803164,2.3504668
74,41.803234,2.350473,1239.0,1.5,5.8,13.0,0.45,37.04,96.7,0.4,9.4,261,41.803214,2.3505048
75,41.803269,2.350516,1240.5,1.5,5.28,6.0,0.88,18.94,98.2,0.41,9.5,261,41.803259,2.3505322
76,41.803308,2.350549,1242.1,1.6,5.13,10.0,0.51,32.68,99.8,0.41,9.67,261,41.803302,2.3505586
77,41.803354,2.350566,1243.5,1.4,5.3,10.0,0.53,31.45,101.2,0.42,9.83,261,41.80334,2.3505825
78,41.803407,2.350613,1244.9,1.4,7.06,10.0,0.71,23.47,102.6,0.42,10.0,261,41.803395,2.3506277
79,41.803442,2.350656,1246.0,1.1,5.28,9.0,0.59,28.25,103.7,0.43,10.15,261,41.803437,2.3506624
80,41.803473,2.350701,1247.1,1.1,5.08,8.0,0.64,26.04,104.8,0.43,10.28,261,41.803477,2.3506964
81,41.803502,2.350753,1248.2,1.1,5.39,8.0,0.67,24.88,105.9,0.44,10.42,261,41.803519,2.3507347
82,41.803547,2.350783,1249.7,1.5,5.59,5.0,1.12,14.88,107.4,0.44,10.5,261,41.803558,2.350771
83,41.803594,2.35081,1251.3,1.6,5.68,7.0,0.81,20.58,109.0,0.45,10.62,261,41.803597,2.3508068
84,41.803638,2.350833,1252.5,1.2,5.25,4.0,1.31,12.72,110.2,0.46,10.68,261,41.803635,2.3508369
85,41.80368,2.350866,1253.4,0.9,5.41,8.0,0.68,24.51,111.1,0.46,10.82,261,41.803679,2.3508668
86,41.803728,2.350897,1254.4,1.0,5.92,6.0,0.99,16.84,112.1,0.47,10.92,261,41.803722,2.350903
87,41.803767,2.350942,1255.4,1.0,5.72,10.0,0.57,29.24,113.1,0.47,11.08,261,41.803766,2.3509431
88,41.803797,2.35099,1256.3,0.9,5.2,6.0,0.87,19.16,114.0,0.48,11.18,261,41.803808,2.3509656
89,41.803846,2.351008,1257.4,1.1,5.64,6.0,0.94,17.73,115.1,0.48,11.28,261,41.803855,2.3509863
90,41.803897,2.35102,1258.4,1.0,5.75,5.0,1.15,14.49,116.1,0.49,11.37,261,41.803902,2.3510153
91,41.803942,2.351043,1258.6,0.2,5.35,7.0,0.76,21.93,116.3,0.49,11.48,261,41.803933,2.3510509
