id,lat,lon,elev,elev_diff,dist_diff,time_diff,speed,pace,elap_elev_gain,elap_dist,elap_time,edge_id,osm_lat,osm_lon
1,41.801196,2.347895,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,41.801174,2.3478895
2,41.801189,2.347961,1150.2,-0.8,5.54,60.0,0.09,185.19,0.0,0.01,1.0,258,41.801158,2.3479531
3,41.801191,2.348028,1149.7,-0.5,5.57,6.0,0.93,17.92,0.0,0.01,1.1,258,41.801165,2.3480363
4,41.801199,2.348091,1150.3,0.6,5.31,7.0,0.76,21.93,0.6,0.02,1.22,258,41.801185,2.3481037
5,41.801237,2.348127,1150.9,0.6,5.17,6.0,0.86,19.38,1.2,0.02,1.32,258,41.801221,2.348142
6,41.801274,2.348183,1151.1,0.2,6.21,7.0,0.89,18.73,1.4,0.03,1.43,258,41.801248,2.3481893
7,41.801295,2.348238,1151.9,0.8,5.13,6.0,0.86,19.38,2.2,0.03,1.53,258,41.801262,2.348246
8,41.8013,2.348302,1153.3,1.4,5.35,5.0,1.07,15.58,3.6,0.04,1.62,258,41.801276,2.3483077
9,41.801325,2.348371,1154.9,1.6,6.37,8.0,0.8,20.83,5.2,0.04,1.75,258,41.801305,2.348381
10,41.801355,2.348425,1156.2,1.3,5.59,7.0,0.8,20.83,6.5,0.05,1.87,258,41.801333,2.3484361
11,41.801365,2.348498,1157.5,1.3,6.17,8.0,0.77,21.65,7.8,0.06,2.0,258,41.80134,2.3484988
12,41.801367,2.348561,1159.0,1.5,5.24,6.0,0.87,19.16,9.3,0.06,2.1,258,41.801341,2.3485618
13,41.801382,2.348623,1160.5,1.5,5.42,10.0,0.54,30.86,10.8,0.07,2.27,258,41.801404,2.3486258
14,41.80143,2.348646,1162.0,1.5,5.66,4.0,1.42,11.74,12.3,0.07,2.33,2243,41.801431,2.3486585
15,41.801482,2.348627,1163.7,1.7,5.99,4.0,1.5,11.11,14.0,0.08,2.4,2243,41.801461,2.3486184
16,41.801529,2.348586,1165.2,1.5,6.23,5.0,1.25,13.33,15.5,0.08,2.48,2243,41.801482,2.3485668
17,41.801552,2.348526,1165.7,0.5,5.6,6.0,0.93,17.92,16.0,0.09,2.58,261,41.801551,2.3485147
18,41.801608,2.348509,1166.0,0.3,6.38,10.0,0.64,26.04,16.3,0.1,2.75,261,41.801573,2.3485325
19,41.801627,2.348564,1166.7,0.7,5.03,7.0,0.72,23.15,17.0,0.1,2.87,261,41.801605,2.3485789
20,41.80166,2.348615,1168.1,1.4,5.6,7.0,0.8,20.83,18.4,0.11,2.98,261,41.801632,2.3486252
21,41.801689,2.348666,1169.9,1.8,5.32,11.0,0.48,34.72,20.2,0.11,3.17,261,41.801653,2.3486795
22,41.8017,2.348736,1171.5,1.6,5.94,9.0,0.66,25.25,21.8,0.12,3.32,261,41.801673,2.3487441
23,41.801719,2.348802,1173.2,1.7,5.88,6.0,0.98,17.01,23.5,0.12,3.42,261,41.801693,2.3488099
24,41.801732,2.348865,1174.9,1.7,5.43,7.0,0.78,21.37,25.2,0.13,3.53,261,41.801727,2.3488682
25,41.801748,2.348924,1176.2,1.3,5.22,8.0,0.65,25.64,26.5,0.14,3.67,261,41.80176,2.3489158
26,41.801766,2.348982,1177.5,1.3,5.22,7.0,0.75,22.22,27.8,0.14,3.78,261,41.801788,2.3489433
27,41.801818,2.348975,1178.7,1.2,5.8,8.0,0.72,23.15,29.0,0.15,3.92,261,41.801824,2.3489641
28,41.801861,2.348952,1179.7,1.0,5.14,8.0,0.64,26.04,30.0,0.15,4.05,261,41.801847,2.348977
29,41.801906,2.348968,1181.1,1.4,5.17,7.0,0.74,22.52,31.4,0.16,4.17,261,41.801911,2.3489984
30,41.801956,2.348966,1182.8,1.7,5.56,7.0,0.79,21.1,33.1,0.16,4.28,261,41.80196,2.34899
31,41.802001,2.348952,1184.2,1.4,5.13,6.0,0.86,19.38,34.5,0.17,4.38,261,41.801995,2.3489839
32,41.802049,2.348961,1185.7,1.5,5.38,8.0,0.67,24.88,36.0,0.17,4.52,261,41.802019,2.3490016
33,41.802094,2.348988,1187.2,1.5,5.48,7.0,0.78,21.37,37.5,0.18,4.63,261,41.802062,2.3490324
34,41.802139,2.348979,1188.7,1.5,5.05,8.0,0.63,26.46,39.0,0.18,4.77,261,41.802087,2.3490507
35,41.802197,2.349045,1190.4,1.7,8.46,10.0,0.85,19.61,40.7,0.19,4.93,261,41.802143,2.3490989
36,41.80222,2.349098,1192.1,1.7,5.09,6.0,0.85,19.61,42.4,0.2,5.03,261,41.802181,2.3491368
37,41.802243,2.349189,1194.9,2.8,7.98,12.0,0.66,25.25,45.2,0.2,5.23,261,41.802238,2.3491936
38,41.802275,2.349237,1196.1,1.2,5.34,8.0,0.67,24.88,46.4,0.21,5.37,261,41.802278,2.3492335
39,41.802323,2.349254,1198.5,2.4,5.52,6.0,0.92,18.12,48.8,0.22,5.47,261,41.802311,2.349266
40,41.802363,2.349283,1199.1,0.6,5.05,6.0,0.84,19.84,49.4,0.22,5.57,261,41.802348,2.3493003
41,41.802397,2.349379,1200.7,1.6,8.83,10.0,0.88,18.94,51.0,0.23,5.73,261,41.802414,2.3493687
42,41.802406,2.349439,1201.3,0.6,5.09,6.0,0.85,19.61,51.6,0.23,5.83,261,41.802443,2.3494163
43,41.802434,2.349497,1204.1,2.8,5.74,11.0,0.52,32.05,54.4,0.24,6.02,261,41.802477,2.3494709
44,41.80245,2.349557,1204.7,0.6,5.29,9.0,0.59,28.25,55.0,0.25,6.17,261,41.802508,2.3495216
45,41.802487,2.349595,1207.5,2.8,5.18,6.0,0.86,19.38,57.8,0.25,6.27,261,41.802533,2.3495769
