id,edge_id,lon,lat,elev,dist,km,time,elev_diff,pace,clean_lon,clean_lat
54,6323,2.314018,42.575674,986.4,0.32,0,7.58,0.39999999999997726,17.38,2.3139724,42.575726
55,6323,2.31396,42.575656,986.6,0.33,0,7.93,0.20000000000004547,0.89,2.3139305,42.57569
56,6323,2.314049,42.575635,986.4,0.33,0,8.18,-0.20000000000004547,1.84,2.3139707,42.575725
57,6323,2.314017,42.575675,986.4,0.34,0,8.67,0.0,0.64,2.3139724,42.575726
58,6323,2.314017,42.575731,986.5,0.35,0,8.82,0.10000000000002274,2.49,2.3139828,42.575747
59,6323,2.314014,42.575674,987.0,0.35,0,8.88,0.5,5.7,2.3139702,42.575724
60,6323,2.314078,42.575687,986.5,0.36,0,9.4,-0.5,0.63,2.3139769,42.575735
61,6323,2.314091,42.575739,986.8,0.36,0,9.52,0.2999999999999545,3.02,2.3139995,42.575782
62,6323,2.314063,42.575693,986.8,0.37,0,9.78,0.0,1.26,2.3139765,42.575734
63,6323,2.314005,42.575717,986.1,0.37,0,10.12,-0.6999999999999318,0.98,2.3139752,42.575731
64,6323,2.314073,42.575693,985.6,0.38,0,10.2,-0.5,4.45,2.3139784,42.575738
65,6323,2.314097,42.575745,983.9,0.39,0,10.23,-1.7000000000000455,10.99,2.3140029,42.57579
66,6323,2.314149,42.575718,982.4,0.39,0,10.27,-1.5,9.39,2.314002,42.575788
67,6323,2.314173,42.575766,982.2,0.4,0,10.38,-0.1999999999999318,2.92,2.314025,42.575836
68,6323,2.314203,42.575825,982.0,0.4,0,10.48,-0.20000000000004547,4.2,2.3140504,42.575892
69,6323,2.314192,42.575873,981.6,0.41,0,10.57,-0.39999999999997726,3.89,2.3140662,42.575928
70,6323,2.314177,42.575917,981.4,0.42,0,10.65,-0.20000000000004547,3.63,2.3140788,42.575957
71,6323,2.314154,42.575969,980.9,0.42,0,10.72,-0.5,5.47,2.3140938,42.575994
72,6323,2.314092,42.576,980.9,0.43,0,10.8,0.0,4.42,2.314096,42.576
73,6323,2.314106,42.576049,981.1,0.43,0,10.95,0.20000000000004547,2.23,2.3140995,42.576049
74,6323,2.314103,42.576095,983.0,0.44,0,11.07,1.8999999999999773,2.63,2.3140913,42.576093
75,6323,2.3141,42.576142,984.6,0.44,0,11.13,1.6000000000000227,4.7,2.3140825,42.576139
76,6323,2.314095,42.576197,984.7,0.45,0,11.22,0.10000000000002274,4.41,2.3140721,42.576193
77,6323,2.314078,42.576241,984.8,0.45,0,11.35,0.09999999999990905,2.29,2.3140645,42.576239
78,6323,2.314074,42.576291,985.2,0.46,0,11.45,0.40000000000009095,3.34,2.314057,42.576288
79,6323,2.314052,42.576339,985.8,0.47,0,11.55,0.599999999999909,3.38,2.3140417,42.576335
80,6323,2.314039,42.576388,986.3,0.47,0,11.63,0.5,3.99,2.3140243,42.576383
81,6323,2.314037,42.576434,986.6,0.48,0,11.9,0.3000000000000682,1.15,2.3140091,42.576411
82,6323,2.314003,42.576473,986.8,0.48,0,12.0,0.1999999999999318,3.09,2.3139763,42.576451
83,6323,2.313965,42.576517,987.3,0.49,0,12.1,0.5,3.48,2.3139395,42.576496
84,6323,2.31392,42.576554,988.0,0.49,0,12.23,0.7000000000000455,2.49,2.3139051,42.576544
85,6323,2.313891,42.576595,988.9,0.5,0,12.35,0.8999999999999773,2.64,2.3138772,42.576586
86,6323,2.313856,42.576636,990.3,0.5,0,12.45,1.3999999999999773,3.23,2.3138406,42.576616
87,6323,2.313808,42.576671,991.2,0.51,0,12.55,0.900000000000091,3.32,2.3137948,42.57665
88,6323,2.313763,42.576707,992.2,0.51,0,12.65,1.0,3.27,2.313741,42.576686
89,6323,2.313721,42.576753,993.9,0.52,0,12.78,1.6999999999999318,2.77,2.313698,42.576731
90,6323,2.313685,42.576795,995.4,0.53,0,12.87,1.5,3.98,2.3136599,42.576783
91,6323,2.313656,42.576841,996.5,0.53,0,12.95,1.1000000000000227,4.06,2.3136371,42.576832
92,6323,2.313639,42.576884,997.0,0.54,0,13.05,0.5,2.99,2.3136209,42.576878
93,6323,2.31362,42.576934,997.0,0.54,0,13.25,0.0,1.73,2.3136031,42.576928
94,6323,2.313607,42.576983,997.0,0.55,0,13.32,0.0,4.99,2.3135862,42.576976
95,6323,2.313585,42.577032,996.6,0.55,0,13.42,-0.39999999999997726,3.44,2.3135683,42.577026
96,6323,2.313574,42.577079,996.1,0.56,0,13.5,-0.5,3.81,2.3135522,42.577071
97,6323,2.313558,42.577133,996.0,0.57,0,13.58,-0.10000000000002274,4.42,2.3135354,42.57713
98,6323,2.313551,42.577179,996.0,0.57,0,13.65,0.0,4.63,2.3135285,42.577176
99,6323,2.313554,42.577224,996.0,0.58,0,13.73,0.0,3.6,2.3135219,42.577219
100,6323,2.313554,42.577275,996.0,0.58,0,13.82,0.0,4.08,2.3135144,42.577269
101,6323,2.31354,42.577328,996.0,0.59,0,13.9,0.0,4.32,2.3135174,42.577331
102,6323,2.31355,42.577378,996.0,0.59,0,14.0,0.0,3.37,2.3135177,42.577371
103,6323,2.313536,42.577423,996.0,0.6,0,14.07,0.0,4.62,2.3135079,42.57741
104,6323,2.313527,42.577468,995.9,0.6,0,14.13,-0.10000000000002274,4.55,2.3134894,42.577451
105,6323,2.313499,42.577514,995.9,0.61,0,14.32,0.0,1.83,2.3134899,42.577515
106,6323,2.313503,42.577563,995.7,0.61,0,14.4,-0.1999999999999318,3.93,2.3134965,42.577564
107,6323,2.313525,42.577615,995.6,0.62,0,14.5,-0.10000000000002274,3.63,2.3135038,42.577618
108,6323,2.313548,42.577661,995.3,0.63,0,14.57,-0.3000000000000682,4.9,2.3135185,42.577675
109,6323,2.313573,42.57771,995.0,0.63,0,14.65,-0.2999999999999545,4.19,2.3135427,42.577725
110,6323,2.31357,42.577761,994.9,0.64,0,14.77,-0.10000000000002274,2.92,2.3135623,42.577765
111,6323,2.313635,42.577792,994.9,0.64,0,14.9,0.0,2.86,2.3135874,42.577816
112,6323,2.31366,42.577843,995.0,0.65,0,14.95,0.10000000000002274,7.23,2.3136125,42.577866
113,6323,2.313662,42.577891,994.9,0.65,0,15.08,-0.10000000000002274,2.4,2.3136508,42.577908
114,6323,2.313681,42.577936,995.0,0.66,0,15.4,0.10000000000002274,0.99,2.3136847,42.57793
115,6323,2.313694,42.577982,995.0,0.67,0,15.5,0.0,3.13,2.3137148,42.57795
116,6323,2.313631,42.577998,995.3,0.67,0,16.57,0.2999999999999545,0.31,2.3136779,42.577926
117,6323,2.313702,42.578019,995.3,0.68,0,16.72,0.0,2.51,2.3137489,42.577979
118,6323,2.313775,42.578025,995.1,0.68,0,16.87,-0.1999999999999318,2.41,2.3137825,42.578019
119,6323,2.313779,42.578071,995.1,0.69,0,16.93,0.0,4.61,2.3138068,42.578047
120,6323,2.313833,42.578105,994.3,0.69,0,17.03,-0.8000000000000682,3.49,2.3138437,42.578098
121,6323,2.313865,42.578147,993.6,0.7,0,17.12,-0.6999999999999318,3.86,2.3138715,42.578143
122,6323,2.31389,42.578195,992.9,0.7,0,17.25,-0.7000000000000455,2.57,2.313885,42.578196
123,6323,2.313886,42.578248,992.2,0.71,0,17.35,-0.6999999999999318,3.54,2.3138914,42.578247
124,6323,2.313904,42.578296,991.8,0.72,0,17.48,-0.40000000000009095,2.49,2.3138952,42.578295
125,6323,2.313885,42.578358,991.6,0.72,0,17.62,-0.1999999999999318,3.18,2.3138894,42.578358
126,6323,2.313868,42.578415,990.6,0.73,0,17.72,-1.0,3.89,2.3138839,42.578417
127,6323,2.313886,42.578461,990.3,0.74,0,17.77,-0.3000000000000682,6.38,2.3138795,42.57846
128,6323,2.31391,42.578504,990.0,0.74,0,17.92,-0.2999999999999545,2.07,2.3138872,42.578509
129,6323,2.313916,42.578563,989.4,0.75,0,18.13,-0.6000000000000227,1.82,2.3138937,42.578557
130,6323,2.313934,42.578622,988.4,0.75,0,18.27,-1.0,3.02,2.31388,42.578607
131,6323,2.313936,42.578674,986.7,0.76,0,18.37,-1.6999999999999318,3.47,2.3138716,42.578636
132,6323,2.313887,42.57872,982.6,0.77,0,18.47,-4.100000000000023,3.9,2.3138388,42.578692
133,6323,2.313831,42.578755,982.6,0.77,0,18.58,0.0,3.1,2.3138091,42.578742
134,6323,2.313866,42.578802,982.6,0.78,0,18.63,0.0,7.15,2.3137975,42.578762
135,6323,2.313817,42.57885,983.3,0.78,0,18.72,0.6999999999999318,4.81,2.3137699,42.578843
136,6323,2.313829,42.578895,984.9,0.79,0,18.83,1.6000000000000227,2.62,2.3137647,42.578881
137,6323,2.31379,42.578939,984.9,0.8,0,18.93,0.0,3.51,2.3137524,42.57893
138,6323,2.31379,42.578993,985.2,0.8,0,19.03,0.3000000000000682,3.6,2.3137396,42.57898
139,6323,2.313759,42.579035,985.9,0.81,0,19.12,0.6999999999999318,3.83,2.3137278,42.579027
140,6323,2.313748,42.579086,985.9,0.81,0,19.2,0.0,4.13,2.3137151,42.579077
141,6323,2.31375,42.579135,985.9,0.82,0,19.3,0.0,3.27,2.3137025,42.579122
142,6323,2.313751,42.579192,985.7,0.82,0,19.37,-0.1999999999999318,5.7,2.3136911,42.579183
143,6323,2.313706,42.579223,985.6,0.83,0,19.47,-0.10000000000002274,3.03,2.3136835,42.579207
144,6323,2.313669,42.579259,985.6,0.83,0,19.53,0.0,4.52,2.3136539,42.579248
145,6323,2.313667,42.579314,985.6,0.84,0,19.72,0.0,2.0,2.3136272,42.579285
146,6323,2.313625,42.579352,986.3,0.85,0,19.87,0.6999999999999318,2.18,2.3136064,42.579349
147,6323,2.313583,42.579391,987.4,0.85,0,19.97,1.1000000000000227,3.32,2.3135981,42.579394
148,6323,2.313591,42.579443,988.7,0.86,0,20.07,1.3000000000000682,3.49,2.313588,42.579442
149,6323,2.313585,42.579494,989.7,0.86,0,20.17,1.0,3.41,2.3135757,42.579492
150,6323,2.313592,42.579543,990.7,0.87,0,20.28,1.0,2.81,2.3135686,42.579544
151,6323,2.313583,42.579592,991.2,0.87,0,20.37,0.5,3.96,2.3135693,42.579591
152,6323,2.313566,42.579648,991.9,0.88,0,20.5,0.6999999999999318,2.87,2.3135644,42.579648
153,6323,2.313568,42.579703,993.0,0.89,0,20.63,1.1000000000000227,2.75,2.3135708,42.579703
154,6323,2.313584,42.579751,993.3,0.89,0,20.75,0.2999999999999545,2.82,2.3135878,42.579749
155,6323,2.31361,42.5798,993.8,0.9,0,20.85,0.5,3.51,2.3136065,42.579799
156,6323,2.313597,42.579854,994.3,0.9,0,21.07,0.5,1.69,2.3135963,42.579854
157,6323,2.313555,42.5799,994.3,0.91,0,21.18,0.0,3.17,2.3135622,42.579906
158,6323,2.313521,42.57994,995.4,0.92,0,21.28,1.1000000000000227,3.15,2.3135309,42.579946
159,6323,2.313481,42.57999,997.2,0.92,0,21.35,1.8000000000000682,5.81,2.3134977,42.58
160,6323,2.313464,42.580037,998.2,0.93,0,21.5,1.0,2.16,2.3134654,42.580039
161,6323,2.313409,42.580057,998.9,0.93,0,21.58,0.6999999999999318,3.62,2.3134243,42.580068
162,6323,2.313376,42.580103,1000.6,0.94,0,21.68,1.7000000000000455,3.47,2.3133912,42.580114
163,6323,2.313354,42.580154,1002.4,0.94,0,21.82,1.7999999999999545,2.68,2.3133594,42.580158
164,6323,2.313319,42.580194,1003.1,0.95,0,21.92,0.7000000000000455,3.17,2.3133284,42.580201
165,6323,2.313298,42.580242,1003.2,0.95,0,22.03,0.10000000000002274,2.88,2.3132984,42.580242
166,6323,2.313268,42.58029,1003.4,0.96,0,22.13,0.1999999999999318,3.52,2.3132625,42.580285
167,6323,2.313213,42.580328,1004.0,0.97,0,22.23,0.6000000000000227,3.71,2.3132189,42.580333
168,6323,2.313182,42.580372,1005.2,0.97,0,22.35,1.2000000000000455,2.83,2.3131831,42.580373
169,6323,2.313136,42.580406,1006.7,0.98,0,22.47,1.5,2.75,2.3131382,42.580409
170,6323,2.313075,42.580436,1007.7,0.98,0,22.6,1.0,2.71,2.3130847,42.580449
171,6323,2.313021,42.580468,1008.0,0.99,0,22.73,0.2999999999999545,2.56,2.3130347,42.580486
172,6323,2.313006,42.580512,1009.1,0.99,0,22.82,1.1000000000000227,3.63,2.3130101,42.580515
173,6323,2.312985,42.580568,1010.3,1.0,1,22.95,1.1999999999999318,2.9,2.3129786,42.580564
174,6323,2.312949,42.580606,1010.5,1.01,1,23.07,0.20000000000004547,2.65,2.3129508,42.580607
175,6323,2.312915,42.580651,1010.9,1.01,1,23.22,0.39999999999997726,2.29,2.3129204,42.580654
176,6323,2.312902,42.580704,1012.0,1.02,1,23.37,1.1000000000000227,2.39,2.3128926,42.580698
177,6323,2.312887,42.580753,1013.1,1.02,1,23.48,1.1000000000000227,2.87,2.3128652,42.580732
178,6323,2.312832,42.580777,1013.6,1.03,1,23.62,0.5,2.36,2.3128271,42.580772
179,6323,2.312792,42.580811,1013.7,1.03,1,23.72,0.10000000000002274,3.0,2.3127911,42.58081
180,6323,2.312764,42.580858,1013.7,1.04,1,23.8,0.0,4.11,2.3127546,42.580849
181,6323,2.312719,42.580892,1013.9,1.04,1,23.92,0.1999999999999318,2.72,2.312717,42.58089
182,6323,2.312683,42.580931,1014.3,1.05,1,24.05,0.39999999999997726,2.36,2.3126776,42.580925
183,6323,2.312645,42.580969,1014.5,1.06,1,24.17,0.20000000000004547,2.7,2.3126385,42.58096
184,6323,2.312585,42.580991,1015.9,1.06,1,24.28,1.3999999999999773,2.83,2.3125853,42.580991
185,6323,2.31253,42.581022,1017.2,1.07,1,24.38,1.3000000000000682,3.41,2.3125304,42.581023
186,6323,2.312481,42.581057,1017.9,1.07,1,24.65,0.6999999999999318,1.26,2.312478,42.581052
187,6323,2.312429,42.581082,1018.6,1.08,1,24.77,0.7000000000000455,2.62,2.3124276,42.581079
188,6323,2.312392,42.581121,1019.4,1.08,1,24.87,0.7999999999999545,3.17,2.3123873,42.581116
189,6323,2.312354,42.581164,1020.3,1.09,1,24.97,0.8999999999999773,3.42,2.312345,42.581154
190,6323,2.312311,42.581196,1021.8,1.09,1,25.13,1.5,1.8,2.312305,42.581189
191,6323,2.312269,42.581235,1022.2,1.1,1,26.3,0.40000000000009095,0.28,2.3122617,42.581227
192,6323,2.312225,42.581277,1022.9,1.1,1,26.38,0.6999999999999318,4.25,2.3122201,42.581274
193,6323,2.312201,42.581322,1023.6,1.11,1,26.5,0.7000000000000455,2.76,2.3121935,42.581311
194,6323,2.312148,42.581354,1024.4,1.12,1,26.62,0.8000000000000682,2.89,2.3121416,42.581348
195,6323,2.312116,42.581394,1025.0,1.12,1,26.7,0.599999999999909,3.72,2.3121067,42.581385
196,6323,2.312077,42.58143,1025.3,1.13,1,26.78,0.2999999999999545,3.69,2.3120729,42.581428
197,6323,2.312071,42.581484,1025.8,1.13,1,27.0,0.5,1.67,2.3120554,42.581468
198,6323,2.312009,42.581512,1026.4,1.14,1,27.1,0.6000000000001364,3.58,2.3120094,42.581512
199,6323,2.311993,42.581565,1026.9,1.14,1,27.18,0.5,4.34,2.3119905,42.581562
200,6323,2.311956,42.581612,1027.4,1.15,1,27.27,0.5,4.35,2.3119478,42.581604
201,6323,2.311909,42.581641,1028.2,1.15,1,27.35,0.7999999999999545,3.62,2.3119128,42.581643
202,6323,2.311883,42.581687,1028.8,1.16,1,27.42,0.599999999999909,4.98,2.3118848,42.581688
203,6323,2.311863,42.58174,1029.8,1.17,1,27.58,1.0,2.2,2.3118557,42.581734
204,6323,2.311838,42.581784,1031.0,1.17,1,27.72,1.2000000000000455,2.39,2.3118236,42.581772
205,6323,2.311794,42.581818,1031.8,1.18,1,27.8,0.7999999999999545,3.76,2.3117925,42.581817
206,6323,2.311759,42.581865,1032.7,1.18,1,27.93,0.900000000000091,2.68,2.3117577,42.581864
207,6323,2.311715,42.5819,1033.2,1.19,1,28.05,0.5,2.73,2.3117162,42.581901
208,6323,2.311683,42.581939,1033.9,1.19,1,28.17,0.7000000000000455,2.61,2.3116853,42.581941
209,6323,2.311649,42.581979,1034.5,1.2,1,28.28,0.599999999999909,2.7,2.3116531,42.581982
210,6323,2.311586,42.581985,1035.1,1.2,1,28.48,0.599999999999909,1.56,2.3115963,42.581994
211,6323,2.311559,42.582028,1036.5,1.21,1,28.65,1.400000000000091,1.9,2.3115634,42.582032
212,6323,2.311529,42.582068,1038.7,1.21,1,28.82,2.2000000000000455,1.83,2.3115309,42.58207
213,6323,2.311486,42.582105,1040.3,1.22,1,29.08,1.599999999999909,1.22,2.3114945,42.582112
214,6323,2.31145,42.582148,1041.8,1.23,1,29.22,1.5,2.53,2.311458,42.582155
215,6323,2.311426,42.582191,1043.1,1.23,1,29.68,1.2999999999999545,0.66,2.3114225,42.582187
216,6323,2.311386,42.582227,1044.4,1.24,1,29.8,1.300000000000182,2.66,2.3113849,42.582226
217,6323,2.311353,42.582267,1046.9,1.24,1,29.9,2.5,3.12,2.3113598,42.582273
218,6323,2.311322,42.582315,1048.4,1.25,1,30.02,1.5,3.04,2.3113222,42.582315
219,6323,2.311293,42.582363,1049.0,1.25,1,30.12,0.599999999999909,3.5,2.311294,42.582363
220,6323,2.31128,42.582411,1049.6,1.26,1,30.28,0.599999999999909,1.96,2.311288,42.582403
221,6323,2.311338,42.582437,1050.2,1.26,1,30.47,0.6000000000001364,1.82,2.311347,42.582434
222,6323,2.311371,42.582482,1051.1,1.27,1,30.57,0.8999999999998636,3.41,2.3113631,42.582485
223,6323,2.311385,42.582531,1051.7,1.27,1,30.68,0.6000000000001364,2.86,2.3113786,42.582533
224,6323,2.311396,42.582576,1051.9,1.28,1,30.78,0.20000000000004547,3.05,2.3113969,42.582576
225,6323,2.311415,42.582624,1052.5,1.29,1,30.92,0.599999999999909,2.5,2.311418,42.582623
226,6323,2.311441,42.582668,1054.2,1.29,1,31.02,1.7000000000000455,3.2,2.3114506,42.582659
227,6323,2.311476,42.582707,1055.5,1.3,1,31.12,1.2999999999999545,3.12,2.3114697,42.58271
228,6323,2.311492,42.582759,1055.7,1.3,1,31.23,0.20000000000004547,3.05,2.3114904,42.58276
229,6323,2.311515,42.582806,1056.3,1.31,1,31.98,0.599999999999909,0.44,2.3115025,42.582808
230,6323,2.311515,42.582857,1057.1,1.31,1,32.08,0.7999999999999545,3.4,2.3115118,42.582858
231,6323,2.311535,42.582911,1057.5,1.32,1,32.18,0.40000000000009095,3.73,2.311536,42.58291
232,6323,2.31156,42.582957,1058.1,1.32,1,32.27,0.599999999999909,3.96,2.3115444,42.582953
233,6323,2.311544,42.583002,1059.0,1.33,1,32.38,0.900000000000091,2.66,2.311526,42.582989
234,6323,2.311499,42.583046,1059.5,1.34,1,32.52,0.5,2.76,2.3114903,42.58304
235,6323,2.311456,42.583079,1059.7,1.34,1,32.63,0.20000000000004547,2.62,2.3114562,42.583079
236,6323,2.311403,42.583116,1060.9,1.35,1,32.78,1.2000000000000455,2.39,2.3114098,42.583123
237,6323,2.311381,42.583159,1062.5,1.35,1,32.87,1.599999999999909,3.68,2.3113786,42.583157
238,6323,2.311345,42.583201,1063.3,1.36,1,32.98,0.7999999999999545,2.84,2.3113432,42.583199
239,6323,2.311324,42.583248,1064.0,1.36,1,33.13,0.7000000000000455,2.2,2.3113074,42.583227
240,6323,2.311283,42.583283,1064.7,1.37,1,33.25,0.7000000000000455,2.64,2.3112651,42.58326
